ENTITY_ID,ITEM_ID,ITEM_DESCRIPTION,PRODUCT_ID,PRODUCT_DESCRIPTION,SOURCE_PRODUCT_DESCRIPTION,PPI_CODE,PPI_DESCRIPTION,REVIEW_STATUS,COMMODITY,SHAPE,PRODUCTIONMETHOD,DETAILEDPRODUCTIONMETHOD,DIMENSION_ID,DIMENSION1,DIMENSION2,DIMENSION3,DIMENSION4,ADDITIONALDESCRIPTOR,SIZE_DESCRIPTION,SPECIFICATION,GRADE,SURFACETREATMENT,THERMALTREATMENT,TEMPER,FLASH,ENDTYPE,TESTINGMETHOD,TUBETYPE,WELDINGTYPE,CATEGORY_ID,CATEGORY_DESCRIPTION,MANAGEMENT_GROUP_DESC,MANAGEMENT_SUMMARY_GROUP_DESC,CATEGORY_COMMODITY_GROUP,SELLABLE_IND,RECORD_SOURCE,CEDW_PRODUCT_ID,CEDW_PRODUCT_NO,HUB_PRODUCT_KEY,HUB_ITEM_MASTER_KEY,FILTER1_NAME,FILTER1_DESC,FILTER2_NAME,FILTER2_DESC,FILTER3_NAME,FILTER3_DESC,FILTER4_NAME,FILTER4_DESC,MDM_EXISTS,HAS_TRANSACTION,HAS_WEIGHT,ENTITY_ENABLED,ML_READY,UPDATE_DATE,UPDATED_BY
EMJUS,IM-1463,STEEL - CARBON - ROUND - HOT ROLLED - MISCELLANEOUS,809742,"1045F DTP NU-STANDARD S/R RD ASTM A311 2.4850"" ROUND X 20'R","809742-ROUND BAR--1045F DTP NU-STANDARD S/R RD ASTM A311-2.4850"" ROUND X 20'R-- - RDB - 1045FDTP",10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,ROUND,HOT ROLLED,MISCELLANEOUS,DM-0000,2.4850,,,,,2.4850,ASTM A311,1045,,,,,,,,,00,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,Y,WIN,809742,809742,47a0520df0756c25563c1825670d7bd3,33146347dd874d1c7540fb91bd36f5c6,Commodity,CARBON,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,RDBC-ROUND BAR-CARBON,Product,"809742-ROUND BAR--1045F DTP NU-STANDARD S/R RD ASTM A311-2.4850"" ROUND X 20'R--",Y,N,N,Y,0.00000,2024-02-23 14:06:02.884,ALander1
EMJUS,IM-1329,STAINLESS - FLAT - HOT ROLLED - MISCELLANEOUS,569205,569205-RECTANGLE BAR--416 CD ANN - ASTM A582-.875 X 1.125 FLAT X 12' R/L-JCA-ZZ - RTB - 416CD ANN,569205-RECTANGLE BAR--416 CD ANN - ASTM A582-.875 X 1.125 FLAT X 12' R/L-JCA-ZZ - RTB - 416CD ANN,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STAINLESS,FLAT,HOT ROLLED,MISCELLANEOUS,DM-153219,0.8750,1.1250,,,,0.8750 X 1.1250,ASTM A582,416,,ANNEALED,,,,,,,4A,"S.S. HEX,SQ,FLT,ANG,BEAM,CHAN",STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,569205,569205,47a27a13b099275fe3af0e75a3ca6f5e,cb7aaefd6656f616a2e2bde19a95a0b7,Commodity,STAINLESS,Family,07-25-FLATS & RECTANGLES (BAR)-STAINLESS - COLD FINISH,Shape,RTBS-RECTANGLE BAR-STAINLESS,Product,569205-RECTANGLE BAR--416 CD ANN - ASTM A582-.875 X 1.125 FLAT X 12' R/L-JCA-ZZ,Y,Y,Y,Y,0.00000,2024-09-04 16:55:06.133,ebx-systemUser
EMJUS,IM-1463,STEEL - CARBON - ROUND - HOT ROLLED - MISCELLANEOUS,566455,566455-ROUND BAR-1018 TG&P BAR ASTM A108-1018 TG&P ASTM A108-1.250 RD(-.0005/-.0015) X 22 (+/-.062)-AMY-BA - RDB - 1018CD TG&P,"566455-ROUND BAR-1018 TG&P BAR ASTM A108-1018 TG&P ASTM A108-1.250 RD(-.0005/-.0015"") X 22"" (+/-.062"")-AMY-BA - RDB - 1018CD TG&P",10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,ROUND,HOT ROLLED,MISCELLANEOUS,DM-109303,1.2500,,,,,1.2500,ASTM A108,1018,GROUND | POLISHED | TURNED,,,,,,,,07,COLD FINISHED CARBON ROUNDS,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,566455,566455,47a28af3fdc8b729e4df6b159c0ac481,6ad971eeb6a314ef42f1ee072de2b9af,Commodity,CARBON,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,RDBC-ROUND BAR-CARBON,Product,"566455-ROUND BAR-1018 TG&P BAR ASTM A108-1018 TG&P ASTM A108-1.250 RD(-.0005/-.0015"") X 22"" (+/-.062"")-AMY-BA",Y,Y,Y,Y,0.00000,2025-04-02 20:09:59.096,ALander1
EMJUS,IM-1350,STAINLESS - ROUND - HOT ROLLED - COLD FINISHED,410286,440C CF ANN ASTM A276 11/16 RD X 12' R/L,410286-ROUND BAR-440C CF ANN BAR ASTM A276 (AMS 5630J ONLY)-440C CF ANN ASTM A276-11/16 RD X 12' R/L-JER-AA - RDB - 440CCF ANN,10170800,COLD FINISHED BARS,,STAINLESS,ROUND,HOT ROLLED,COLD FINISHED,DM-0000,0.6880,,,,,0.6880,ASTM A276,440C,,ANNEALED,,,,,,,43,STAINLESS STEEL ROUNDS,STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,410286,410286,47a2f30cc36a44b4fa22043d89f068e3,664a1eb3069a1d25b59f451087d28a62,Commodity,STAINLESS,Family,01-25-BAR - ROUND-STAINLESS - COLD FINISH,Shape,RDBS-ROUND BAR-STAINLESS,Product,410286-ROUND BAR-440C CF ANN BAR ASTM A276  (AMS 5630J ONLY)-440C CF ANN ASTM A276-11/16 RD X 12' R/L-JER-AA,Y,N,N,Y,0.00000,2024-03-11 07:23:12.978,ALander1
EMJUS,IM-1258,IRON - FLAT - CONTINUOUS CAST - MISCELLANEOUS,807724,"G2 RECT A/C DURA-BAR® + 1.25"" THICK X 6.25"" WIDE","807724-RECTANGLE BAR--G2 RECT A/C DURA-BAR® +-1.25"" THICK X 6.25"" WIDE-- - RTB - G2CAST",10150400,OTHER GRAY & DUCTILE IRON CASTINGS,,IRON,FLAT,CONTINUOUS CAST,MISCELLANEOUS,DM-136408,1.2500,6.2500,,,,1.2500 X 6.2500,,DURA-BAR® G2,,,,,,,,,01,H.R. CARBON BARS AND STRIP,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,807724,807724,47a3243ada02a63ada9b2462f5619141,de6143ac986892762e3170d771aa261e,Commodity,IRON,Family,07-45-FLATS & RECTANGLES (BAR)-IRON,Shape,RTBI-RECTANGLE BAR-IRON,Product,"807724-RECTANGLE BAR--G2 RECT A/C DURA-BAR® +-1.25"" THICK X 6.25"" WIDE--",Y,N,N,Y,0.00000,2026-01-30 08:25:56.143,ALander1
EMJUS,IM-1179,ALUMINUM - TUBE - ROUND - EXTRUDED - COLD FINISHED,152742,6063-T832 CD SMLS ACQ SUITABLE FOR ANODIZING 2.750 OD X 2.500 ID +/-.003 (.125 W) X 12',152742-ROUND TUBE-6063-T832 CD SMLS ACQ TUBING SUITABLE FOR ANODIZING-6063-T832 CD SMLS ACQ SUITABLE FOR ANODIZING-2.750 OD X 2.500 ID +/-.003 (.125 W) X 12'-OLR-PA - RDT - 6063DR ACQ T83,10250100,ALUMINUM MILL SHAPES,,ALUMINUM,TUBE - ROUND,EXTRUDED,COLD FINISHED,DM-121204,2.7500,2.5000,0.1250,,,2.7500 X 2.5000 X 0.1250,,6063,,,T832,,PLAIN,,,,70,ALUMINUM TUBE & PIPE,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,152742,152742,47a36f953f93f03f4cc8cad6baeeb485,9471b447d69a624673c8ff5ec3cbf735,Commodity,ALUMINUM,Family,56-35-AIR CYLINDER-ALUMINUM - DRAWN,Shape,RDTA-ROUND TUBE-ALUMINUM,Product,152742-ROUND TUBE-6063-T832 CD SMLS ACQ TUBING   SUITABLE FOR ANODIZING-6063-T832 CD SMLS ACQ SUITABLE FOR ANODIZING-2.750 OD X 2.500 ID +/-.003 (.125 W) X 12'-OLR-PA,Y,N,N,Y,0.00000,2025-02-13 12:50:19.127,ALander1
EMJUS,IM-1397,STEEL - ALLOY - TUBE - ROUND - SEAMLESS - COLD FINISHED,300900,"4140/42 CDS Q&T SPEC 988.00009 - STRAIGHTENED 4.750 OD X .500 W (3.750 ID) X 187.25"" C/L","300900-ROUND TUBE-4140/42 CDS Q&T SPEC 988.00009 - STRAIGHTENED-4140/42 CDS Q&T SPEC 988.00009 - STRAIGHTENED-4.750 OD X .500 W (3.750 ID) X 187.25"" C/L-DNT-PS - RDT - 4140CDS Q&T",10170600,STEEL PIPE & TUBE,,STEEL - ALLOY,TUBE - ROUND,SEAMLESS,COLD FINISHED,DM-124624,4.7500,3.7500,0.5000,,,4.7500 X 3.7500 X 0.5000,,4140 | 4142,,QUENCHED | TEMPERED,,,PLAIN,,,,67,ALLOY TUBE,ALLOY TUBE,ALLOY,ALLOY,Y,WIN,300900,300900,47a4bd4b58e500baeb48e4985e5a591f,f57f5f8359ef3803ba3a58832e621d92,Commodity,ALLOY,Family,41-15-TUBE - SEAMLESS-COMMERCIAL ALLOY - COLD FINISH,Shape,RDTL-ROUND TUBE-ALLOY,Product,"300900-ROUND TUBE-4140/42 CDS Q&T SPEC 988.00009 - STRAIGHTENED-4140/42 CDS Q&T SPEC 988.00009 - STRAIGHTENED-4.750 OD X .500 W (3.750 ID) X 187.25"" C/L-DNT-PS",Y,N,N,Y,0.00000,2026-01-08 14:56:11.137,ALander1
EMJUS,IM-1463,STEEL - CARBON - ROUND - HOT ROLLED - MISCELLANEOUS,566444,566444-ROUND BAR-1018 TG&P BAR ASTM A108-1018 TG&P ASTM A108-1.000 RD(-.0005/-.0015) X 19 (+/-.062)-AMY-BA - RDB - 1018CD TG&P,"566444-ROUND BAR-1018 TG&P BAR ASTM A108-1018 TG&P ASTM A108-1.000 RD(-.0005/-.0015"") X 19"" (+/-.062"")-AMY-BA - RDB - 1018CD TG&P",10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,ROUND,HOT ROLLED,MISCELLANEOUS,DM-109287,1.0000,,,,,1.0000,ASTM A108,1018,GROUND | POLISHED | TURNED,,,,,,,,07,COLD FINISHED CARBON ROUNDS,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,566444,566444,47a5a875caa088d6ee8c8eb826717b62,62fbbf6cd73c7b0ff6f574dad28f02c8,Commodity,CARBON,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,RDBC-ROUND BAR-CARBON,Product,"566444-ROUND BAR-1018 TG&P BAR ASTM A108-1018 TG&P ASTM A108-1.000 RD(-.0005/-.0015"") X 19"" (+/-.062"")-AMY-BA",Y,Y,Y,Y,0.00000,2025-04-02 20:09:59.096,ALander1
EMJUS,IM-1463,STEEL - CARBON - ROUND - HOT ROLLED - MISCELLANEOUS,544778,1045-1050 CD SR 100M PSI MIN YLD 2.765 RD X 20' R/L,544778-ROUND BAR--1045-1050 CD SR 100M PSI MIN YLD-2.765 RD X 20' R/L-APB-ZZ - RDB - 1045CD SR,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,ROUND,HOT ROLLED,MISCELLANEOUS,DM-0000,2.7650,,,,,2.7650,,1045 | 1050,,,,,,,,,07,COLD FINISHED CARBON ROUNDS,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,544778,544778,47a5ca1733b1f5c7af0df7ea6ca25e8e,fdeba06f7c34588d529a39cb3135e66d,Commodity,CARBON,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,RDB-C-ROUND BAR-CARBON,Product,544778-ROUND BAR--1045-1050 CD SR 100M PSI MIN YLD-2.765 RD X 20' R/L-APB-ZZ,Y,N,N,Y,0.00000,2024-03-06 07:16:57.485,ALander1
EMJUS,IM-1140,ALUMINUM - FLAT - EXTRUDED - MISCELLANEOUS,568593,568593-RECTANGLE BAR--6061-T6511 EXT BAR-3/4 X 5 RECT X 12'-OLM-EH - RTB - 6061EXTR T6511,568593-RECTANGLE BAR--6061-T6511 EXT BAR-3/4 X 5 RECT X 12'-OLM-EH - RTB - 6061EXTR T6511,10250100,ALUMINUM MILL SHAPES,,ALUMINUM,FLAT,EXTRUDED,MISCELLANEOUS,DM-119777,0.7500,5.0000,,,,0.7500 X 5.0000,,6061,,ARTIFICIALLY AGED | SOLUTION HEAT TREATED | STRETCH STRESS RELIEVED,T6511,,,,,,23,ALUMINUM BAR,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,568593,568593,47a66bc06738281e338be9993ea3a2dc,522066c1bf2f296206772d1f7ff06f11,Commodity,ALUMINUM,Family,07-36-FLATS & RECTANGLES (BAR)-ALUMINUM - EXTRUDED,Shape,RTBA-RECTANGLE BAR-ALUMINUM,Product,568593-RECTANGLE BAR--6061-T6511 EXT BAR-3/4 X 5 RECT X 12'-OLM-EH,Y,Y,Y,Y,1.00000,2026-03-23 12:37:39.436,ALander1
EMJUS,IM-1160,ALUMINUM - ROUND - EXTRUDED - COLD FINISHED,701051,6061-T6 CF BAR AMS QQ A 225/8 .250 RD X 12',701051-ROUND BAR--6061-T6 CF BAR AMS QQ A 225/8-.250 RD X 12'-OLM-ZZ - RDB - 6061CF T6,10250100,ALUMINUM MILL SHAPES,,ALUMINUM,ROUND,EXTRUDED,COLD FINISHED,DM-120514,0.2500,,,,,0.2500,,6061,,,,,,,,,22,ALUMINUM ROD & WIRE,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,701051,701051,47a6c7070f8920e4c32d72073786c59f,c4a4b2a3692cd0f42af9b6aa728c32b7,Commodity,ALUMINUM,Family,01-35-BAR - ROUND-ALUMINUM - DRAWN,Shape,RDBA-ROUND BAR-ALUMINUM,Product,701051-ROUND BAR--6061-T6 CF BAR AMS QQ A 225/8-.250 RD X 12'-OLM-ZZ,Y,N,N,Y,0.00000,2025-09-04 08:07:22.065,ALander1
EMJUS,IM-1486,STEEL - CARBON - TUBE - ROUND - SEAMLESS - HOT FINISHED,109287,109287-ROUND TUBE-1026 HF SMLS TUBING - ASTM A519-1026 HF SMLS TUBING - ASTM A519-6.750 OD X 1.000 W (4.750 ID) X 20' R/L-ANX-LA - RDT - 1026HFS,109287-ROUND TUBE-1026 HF SMLS TUBING - ASTM A519-1026 HF SMLS TUBING - ASTM A519-6.750 OD X 1.000 W (4.750 ID) X 20' R/L-ANX-LA - RDT - 1026HFS,10170600,STEEL PIPE & TUBE,,STEEL - CARBON,TUBE - ROUND,SEAMLESS,HOT FINISHED,DM-117868,6.7500,4.7500,1.0000,,,6.7500 X 4.7500 X 1.0000,ASTM A519,1026,,,,,PLAIN,,MECHANICAL,,65,CARBON MECHANICAL TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,109287,109287,47a89675e9a8bf13cde833b366944308,8679b80ffae240dfcb2f630fcc42bf82,Commodity,CARBON,Family,41-11-TUBE - SEAMLESS-CARBON STEEL - HOT FINISH,Shape,RDTC-ROUND TUBE-CARBON,Product,109287-ROUND TUBE-1026 HF SMLS TUBING - ASTM A519-1026 HF SMLS TUBING - ASTM A519-6.750 OD X 1.000 W (4.750 ID) X 20' R/L-ANX-LA,Y,Y,Y,Y,0.00000,2024-09-04 18:14:28.536,ebx-systemUser
EMJUS,IM-1435,STEEL - CARBON - FLAT - HOT ROLLED - MISCELLANEOUS,504281,504281-RECTANGLE BAR-M1044 HR MQ BAR ASTM A575-M1044 HR MQ ASTM A575-5/8 X 3 FLAT X 20' R/L-AOW-EA - RTB - 1044HR,504281-RECTANGLE BAR-M1044 HR MQ BAR ASTM A575-M1044 HR MQ ASTM A575-5/8 X 3 FLAT X 20' R/L-AOW-EA - RTB - 1044HR,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,FLAT,HOT ROLLED,MISCELLANEOUS,DM-107745,0.6250,3.0000,,,,0.6250 X 3.0000,ASTM A575,M1044,,,,,,,,,01,H.R. CARBON BARS AND STRIP,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,504281,504281,2c828b2c73ca52a7a269dca9eec245bd,b4ac19444c0ecc97cbe944270e43f5ac,Commodity,CARBON,Family,07-13-FLATS & RECTANGLES (BAR)-CARBON STEEL - HOT FINISH <MM>,Shape,RTBC-RECTANGLE BAR-CARBON,Product,504281-RECTANGLE BAR-M1044 HR MQ BAR    ASTM A575-M1044 HR MQ ASTM A575-5/8 X 3 FLAT X 20' R/L-AOW-EA,Y,Y,Y,Y,0.00000,2025-06-11 12:53:23.769,ALander1
EMJUS,IM-1132,ALUMINUM - CUSTOM EXTRUSION - EXTRUDED - MISCELLANEOUS,538143,"6105-T5 EXTRUSION ANODIZED PARKER PART NO 11-160 X 240""","538143-MISC BAR--6105-T5 EXTRUSION QQ-A 200/9 ANODIZED-PARKER PART NO 11-160 X 240""-ZZZ-ZZ - XXB - 6105EXT T5",10250100,ALUMINUM MILL SHAPES,,ALUMINUM,CUSTOM EXTRUSION,EXTRUDED,MISCELLANEOUS,DM-0000,,,,,,,,6105,,ARTIFICIALLY AGED,T5,,,,,,24,ALUMINUM EXTRUSIONS,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,538143,538143,2c8415a1edb45fc3aa64825210b17ea5,8e5a023ad79e8b4a9cfcc85b8fe954be,Commodity,ALUMINUM,Family,09-36-BAR - MISCELLANEOUS-ALUMINUM - EXTRUDED,Shape,XXB-A-MISC BAR-ALUMINUM,Product,"538143-MISC BAR--6105-T5 EXTRUSION QQ-A 200/9 ANODIZED-PARKER PART NO 11-160 X 240""-OLA-ZZ",Y,N,N,Y,0.00000,2026-01-30 08:25:56.143,ALander1
EMJUS,IM-1387,STEEL - ALLOY - ROUND - HOT ROLLED - MISCELLANEOUS,526157,4142 HR HT (ES-MA-18-9) 6-3/4 RD X 20' R/L,526157-ROUND BAR--4142 HR HT (ES-MA-18-9)-6-3/4 RD X 20' R/L-DOA-ZZ - RDB - 4142HR Q&T,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - ALLOY,ROUND,HOT ROLLED,MISCELLANEOUS,DM-122870,6.7500,,,,,6.7500,,4142,,,,,,,,,5A,ALLOY ROUNDS,ALLOY BAR,ALLOY,ALLOY,Y,WIN,526157,526157,2c848474ddf6543e4d603cb56af12a82,2cd822850541da5ddc5a4d9412aa2be7,Commodity,ALLOY,Family,01-16-BAR - ROUND-COMMERCIAL ALLOY - HOT FINISH,Shape,RDB-L-ROUND BAR-ALLOY,Product,526157-ROUND BAR--4142 HR HT (ES-MA-18-9)-6-3/4 RD X 20' R/L-DOA-ZZ,Y,N,N,Y,0.00000,2024-08-30 12:59:18.441,ebx-systemUser
EMJUS,IM-1369,STAINLESS - TUBE - ROUND - SEAMLESS - HOT FINISHED,162025,162025-ROUND TUBE-304/304L HF SMLS TBG ASTM A511-304/304L HFS - ASTM A511-1.750 OD X .250 W (1.250 ID) X 14'-IKR-LC - RDT - 304/304LHFS,162025-ROUND TUBE-304/304L HF SMLS TBG ASTM A511-304/304L HFS - ASTM A511-1.750 OD X .250 W (1.250 ID) X 14'-IKR-LC - RDT - 304/304LHFS,10170600,STEEL PIPE & TUBE,,STAINLESS,TUBE - ROUND,SEAMLESS,HOT FINISHED,DM-161939,1.7500,1.2500,0.2500,,,1.7500 X 1.2500 X 0.2500,ASTM A511,304 | 304L,,,,,PLAIN,,,,68,STAINLESS STEEL SEAMLESS TUBE,STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,162025,162025,2c854dc4544cb605f599f28493619a84,b4ff0c751f5c78c7e96d3ef10de129ec,Commodity,STAINLESS,Family,45-26-HOLLOW BAR-STAINLESS - HOT FINISH,Shape,RDTS-ROUND TUBE-STAINLESS,Product,162025-ROUND TUBE-304/304L HF SMLS TBG        ASTM A511-304/304L HFS - ASTM A511-1.750 OD X .250 W (1.250 ID) X 14'-IKR-LC,Y,Y,Y,Y,0.00000,2024-09-04 18:14:44.947,ebx-systemUser
EMJUS,IM-1381,STEEL - ALLOY - HEXAGON - HOT ROLLED - COLD FINISHED,569086,"569086-HEX BAR-4140/4142 CF ANN BAR ASTM A108-4140/4142 CF ANN ASTM A108-1/2 HX X 3'0"" (36.0"")-DOA-AD","569086-HEX BAR-4140/4142 CF ANN BAR ASTM A108-4140/4142 CF ANN ASTM A108-1/2 HX X 3'0"" (36.0"")-DOA-AD - HXB - 4140/4142CF ANN",10170800,COLD FINISHED BARS,,STEEL - ALLOY,HEXAGON,HOT ROLLED,COLD FINISHED,DM-122067,0.5000,,,,,0.5000,ASTM A108,4140 | 4142,,ANNEALED,,,,,,,5B,"ALLOY HEXAGONS, SQUARES, FLATS",ALLOY BAR,ALLOY,ALLOY,Y,WIN,569086,569086,2c859278984b2ac1833c42af538cc72e,6f58d54f1928d6fbc60a6fd57f4ead31,Commodity,ALLOY,Family,05-15-BAR - HEX-COMMERCIAL ALLOY - COLD FINISH,Shape,HXBL-HEX BAR-ALLOY,Product,"569086-HEX BAR-4140/4142 CF ANN BAR            ASTM A108-4140/4142 CF ANN ASTM A108-1/2 HX X 3'0"" (36.0"")-DOA-AD",Y,N,N,Y,0.00000,2024-08-27 15:17:21.156,ebx-systemUser
EMJUS,IM-1401,STEEL - ALLOY - TUBE - ROUND - WELDED - DOM,147033,147033-ROUND TUBE--4130 DOM TUBING PER WS-342 LATEST REV-3.250 OD X 2.7405 ID (+O/-.007) X 36.125'C/L-DNJ-ZZ,147033-ROUND TUBE--4130 DOM TUBING PER WS-342 LATEST REV-3.250 OD X 2.7405 ID (+O/-.007) X 36.125'C/L-DNJ-ZZ - RDT - 4130DOM WS-342,10170600,STEEL PIPE & TUBE,,STEEL - ALLOY,TUBE - ROUND,WELDED,DOM,DM-0000,3.2500,2.7400,0.2550,,,3.2500 X 2.7400 X 0.2550,,4130,,,,,PLAIN,,,,67,ALLOY TUBE,ALLOY TUBE,ALLOY,ALLOY,Y,WIN,147033,147033,2c86401982c468f5e790dd02ef0bbd9d,fd25f3fbceaea2f9cd88d8da5eea405a,Commodity,ALLOY,Family,44-15-TUBE-WLD & DRWN(DOM EXP CARB.)-COMMERCIAL ALLOY - COLD FINISH,Shape,RDTL-ROUND TUBE-ALLOY,Product,147033-ROUND TUBE--4130 DOM TUBING PER WS-342 LATEST REV-3.250 OD X 2.7405 ID (+O/-.007) X 36.125'C/L-DNJ-ZZ,Y,N,N,Y,0.00000,2024-08-15 14:02:28.457,ALander1
EMJUS,IM-1260,IRON - ROUND - CONTINUOUS CAST - MISCELLANEOUS,541907,541907-ROUND BAR-DURA-BAR® GRAY CAST IRON G2 AS CAST-DURA-BAR® GRAY CAST IRON - G2 AS-CAST-18 RD X 6' R/L-HEA-ED - DURA-BAR® G2 - RDB - DURA-BAR® G2CAST,541907-ROUND BAR-DURA-BAR® GRAY CAST IRON G2 AS CAST-DURA-BAR® GRAY CAST IRON - G2 AS-CAST-18 RD X 6' R/L-HEA-ED - DURA-BAR® G2 - RDB - DURA-BAR® G2CAST,10150400,OTHER GRAY & DUCTILE IRON CASTINGS,,IRON,ROUND,CONTINUOUS CAST,MISCELLANEOUS,DM-136593,18.0000,,,,,18.0000,,DURA-BAR® G2,,,,,,,,,01,H.R. CARBON BARS AND STRIP,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,541907,541907,2c87266caa206ba3d7909c6f2682a08a,67f7071ad428a8c2ecfa14cf5555418b,Commodity,IRON,Family,01-45-BAR - ROUND-IRON,Shape,RDBI-ROUND BAR-IRON,Product,541907-ROUND BAR-DURA-BAR® GRAY CAST IRON G2 AS CAST-DURA-BAR® GRAY CAST IRON - G2 AS-CAST-18 RD X 6' R/L-HEA-ED,Y,Y,Y,Y,0.00000,2026-01-30 08:25:56.143,ALander1
EMJUS,IM-1463,STEEL - CARBON - ROUND - HOT ROLLED - MISCELLANEOUS,802339,"1144 DTGP NU-STANDARD S/R RD ASTM A311 .8750"" ROUND X 20'R","802339-PHASE OUT ITEM--1144 DTGP NU-STANDARD S/R RD ASTM A311-.8750"" ROUND X 20'R-- - ZZX - 1144DTGP",10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,ROUND,HOT ROLLED,MISCELLANEOUS,DM-109279,0.8750,,,,,0.8750,ASTM A311,1144,,,,,,,,,00,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,Y,WIN,802339,802339,2c8836396995579486e3b648e05ea16b,3fac4071ddb3afed6e0a24fe4163d6d9,Commodity,ZINCALME,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,ZZXZ-PHASE OUT ITEM-ZINCALME,Product,"802339-PHASE OUT ITEM--1144 DTGP NU-STANDARD S/R RD ASTM A311-.8750"" ROUND x 20'R--",Y,N,N,Y,0.00000,2024-08-30 13:00:14.343,ebx-systemUser
EMJUS,IM-1434,STEEL - CARBON - FLAT - HOT ROLLED - COLD FINISHED,502840,502840-RECTANGLE BAR-1018 CF BAR ASTM A108-1018 CF ASTM A108-5/16 X 6 FLATS X 12' R/L-AMY-AA - RTB - 1018CF CD,502840-RECTANGLE BAR-1018 CF BAR ASTM A108-1018 CF ASTM A108-5/16 X 6 FLATS X 12' R/L-AMY-AA - RTB - 1018CF CD,10170800,COLD FINISHED BARS,,STEEL - CARBON,FLAT,HOT ROLLED,COLD FINISHED,DM-107640,0.3125,6.0000,,,,0.3125 X 6.0000,ASTM A108,1018,,,,,,,,,0A,"C.F. CARBON HEX,SQ,FLT & STRIP",CARBON BAR,CARBON,CARBON STEEL,Y,WIN,502840,502840,2c893c7bae85fc480bff2c77903dbdd2,9ff33a6e6cc67bf1ed46adbedb7ba698,Commodity,CARBON,Family,07-10-FLATS & RECTANGLES (BAR)-CARBON STEEL - COLD FINISH,Shape,RTBC-RECTANGLE BAR-CARBON,Product,502840-RECTANGLE BAR-1018 CF BAR ASTM A108-1018 CF ASTM A108-5/16 X 6 FLATS X 12' R/L-AMY-AA,Y,Y,Y,Y,0.00000,2024-11-19 12:53:18.939,ALander1
